,SalePrice,SqFt1stFloor,SqFtHalfFloor,SqFt2ndFloor,SqFtUpperFloor,SqFtTotLiving,SqFtTotBasement,SqFtFinBasement,SqFtGarageBasement,SqFtGarageAttached,DaylightBasement,SqFtOpenPorch,SqFtEnclosedPorch,SqFtDeck,BrickStone,Bedrooms,BathHalfCount,Bath3qtrCount,BathFullCount,YrBuilt,Longitude,Latitude,cluster
1287,930000,700,0,800,0,1500,0,0,0,250,0,220,0,0,0,3,1,1,1,2017,-122.2154975,47.7146569,1
1288,525000,1440,0,0,0,1440,0,0,0,0,0,70,0,80,0,3,0,0,1,1920,-122.330801,47.4065284,3
1289,165000,2610,0,1160,0,3770,0,0,0,850,0,660,0,240,0,4,0,1,3,2017,-122.1052064,47.3917397,4
1290,700000,890,340,0,0,1290,890,400,0,0,0,0,0,360,0,2,0,0,1,1947,-122.3973162,47.5581429,3
1291,965000,990,0,830,0,2280,770,460,0,0,0,60,0,0,0,3,1,0,1,1924,-122.2823928,47.5739961,3
1293,639000,1100,460,0,0,1810,1100,250,390,0,0,0,0,0,0,4,0,1,1,1949,-122.3930919,47.5456488,3
1294,420000,790,0,0,0,790,220,0,0,0,0,0,40,0,0,2,0,0,1,1910,-122.3575619,47.6648439,3
1295,610000,1220,0,0,0,2120,1220,900,320,0,1,0,0,240,0,4,1,1,1,1962,-122.332532,47.692913,2
1296,710000,410,0,410,290,1440,330,330,0,0,1,0,0,130,0,2,0,1,1,2018,-122.3723157,47.5658224,1
1297,550000,1230,1124,0,0,2354,0,0,0,864,0,144,0,706,0,3,1,1,2,1977,-122.4504994,47.4449959,3
1298,366000,1090,0,0,0,1090,0,0,0,0,0,0,0,0,78,3,1,0,1,1966,-122.3372738,47.5064962,0
1299,1112000,1290,0,1700,0,3920,930,930,0,530,1,550,0,0,0,5,1,1,2,2018,-122.229381,47.7472703,4
1300,669999,470,0,570,430,1470,0,0,0,220,0,40,0,570,0,3,1,0,2,2016,-122.3644609,47.6684508,1
1301,768000,420,0,480,480,1380,0,0,0,0,0,10,0,420,0,3,1,1,1,2017,-122.387878,47.6830299,1
1302,540386,520,0,520,440,1480,0,0,0,0,0,0,0,40,0,2,0,0,2,2016,-122.3010121,47.5921909,1
1303,786000,580,0,580,0,1690,530,530,0,0,1,0,0,180,0,4,0,0,2,2017,-122.311998,47.5985032,1
1304,785000,950,0,950,0,2850,950,950,0,0,1,20,0,0,0,7,0,2,1,1904,-122.3021124,47.6280452,2
1305,695000,1630,0,0,0,1630,0,0,0,0,0,0,0,0,88,3,0,0,1,1954,-122.3966233,47.6948523,0
1306,319000,1390,0,0,0,1870,770,480,260,260,1,0,0,0,0,3,1,1,1,1977,-122.2890766,47.3669185,2
1307,955000,970,640,0,0,2230,880,620,0,0,0,70,0,0,0,4,0,1,2,1924,-122.2976925,47.6669271,3
1308,629000,800,0,1320,0,2120,0,0,0,530,0,100,0,0,0,4,1,0,2,2017,-122.3385634,47.5088346,4
1309,1029950,1410,0,1660,0,3070,0,0,0,640,0,300,0,0,0,4,0,1,2,2017,-122.1444557,47.5037724,4
1310,300000,1200,0,0,0,1200,0,0,0,440,0,60,0,0,0,4,0,1,1,1968,-122.3162,47.3797598,3
1311,100000,2940,0,0,0,5260,2320,2320,0,620,1,0,0,730,0,4,1,1,1,1976,-122.2658722,47.2599306,2
1312,798000,1550,0,0,0,3050,1500,1500,0,0,1,0,0,590,0,4,0,2,1,1967,-122.1769509,47.5473228,2
1313,262000,1530,0,0,0,2030,1630,500,0,0,1,110,0,120,20,5,1,0,1,1960,-122.2714761,47.4670576,2
1314,385000,720,220,0,0,940,0,0,0,0,0,0,100,0,0,3,0,0,1,1912,-122.316951,47.5580706,3
1315,599000,1110,0,0,0,1600,1110,490,300,0,1,0,0,0,0,3,1,0,1,1951,-122.333924,47.7266862,2
1316,675000,860,0,550,0,2300,890,890,0,0,0,70,20,0,0,3,0,0,1,1901,-122.302472,47.5925913,3
1317,700000,900,0,740,0,1640,470,0,0,0,0,150,0,0,0,5,0,0,1,1904,-122.3130509,47.5781285,3
1318,1050000,1620,0,0,0,2920,1510,1300,0,480,1,0,0,430,0,4,0,1,2,1967,-122.1629996,47.5651484,2
1319,1170000,1690,0,0,0,1690,0,0,0,410,0,60,0,0,0,3,1,0,1,1956,-122.286347,47.6578504,3
1320,575000,490,0,490,0,1240,260,260,0,0,1,150,50,420,0,2,1,1,1,2019,-122.2997177,47.5536462,1
1321,605000,1720,0,0,0,2990,1270,1270,0,0,1,50,0,480,0,5,0,2,1,1969,-122.1238669,47.5716268,2
1322,799950,670,0,670,0,1820,480,480,0,0,0,0,0,390,0,3,1,0,2,2015,-122.38569,47.6747681,1
1323,499950,1310,330,0,0,1640,0,0,0,0,0,0,0,200,0,4,0,0,1,1944,-122.2409731,47.4961084,3
1324,400000,1640,0,0,0,1640,0,0,0,440,0,0,0,0,0,4,1,1,1,1972,-122.1246466,47.4731071,3
1325,550000,830,0,0,0,830,860,0,0,0,0,50,40,0,0,2,0,0,1,1927,-122.3879119,47.6876085,3
1326,738000,1080,0,0,0,1080,1060,0,0,0,0,100,0,0,0,2,0,0,1,1922,-122.2997876,47.63975,3
1327,613114,1940,0,0,0,2930,1940,990,0,500,1,290,0,0,18,6,0,0,3,1958,-122.2891208,47.7500604,2
1328,955500,680,0,500,0,1720,720,540,180,0,1,50,0,660,0,3,1,1,1,2017,-122.3699192,47.6660167,1
1329,525000,1190,0,0,0,1190,0,0,0,290,0,60,0,350,0,3,0,0,1,1954,-122.3336352,47.7689328,3
1330,305000,580,0,0,0,580,0,0,0,290,0,0,0,0,0,1,0,0,1,1976,-122.351788,47.460993,3
1331,460000,1580,0,0,0,1580,280,0,0,0,0,0,0,0,0,3,0,0,1,1931,-122.2926564,47.5339746,3
1332,745000,1650,0,0,0,2900,1650,1250,400,0,1,40,0,100,0,4,0,1,2,1977,-122.1965576,47.7750418,2
1333,400000,1010,0,620,0,1630,0,0,0,290,0,70,0,200,0,5,0,1,1,1966,-122.213391,47.774142,3
1334,627280,1850,0,0,0,1850,0,0,0,0,0,0,0,0,0,3,1,0,1,1956,-122.1338388,47.6024777,3
1335,777500,1470,0,0,0,2620,1450,1150,0,0,1,0,0,430,0,5,0,2,1,1963,-122.1733296,47.5523442,2
1336,810000,1000,0,800,0,2370,1010,570,0,0,1,100,0,190,0,4,0,1,2,1952,-122.37999,47.7010373,2
1337,275000,1280,0,0,0,1280,0,0,0,480,0,0,0,0,0,3,0,1,1,1967,-122.1492174,47.3541842,3
1338,620000,1330,0,0,0,2470,1140,1140,0,0,1,0,0,440,0,2,0,0,1,1976,-122.1292897,47.4776661,2
1339,722000,1210,0,0,0,2160,1210,950,0,290,1,0,0,140,0,5,0,1,1,1959,-122.1916273,47.6081549,2
1340,485000,1080,0,0,0,2090,1010,1010,0,600,0,60,0,270,0,3,0,1,1,1963,-122.1672645,47.5028012,2
1341,339000,1200,0,0,0,1700,1200,500,0,310,1,0,0,190,0,3,1,1,1,1966,-122.3621386,47.2978133,2
1342,399000,630,0,620,0,1560,600,310,290,0,1,30,0,0,0,3,1,2,1,2016,-122.1617851,47.4877771,1
1343,439200,900,320,0,0,1220,0,0,0,0,0,0,0,0,0,2,0,0,1,1944,-122.3536908,47.4677786,3
1344,230000,950,0,0,0,950,0,0,0,800,0,0,0,0,0,3,0,0,1,1965,-122.2804188,47.3419459,3
1345,441000,1120,0,0,0,1120,1080,0,480,0,0,40,0,0,0,3,0,1,1,1967,-122.3477407,47.5213582,3
1346,599955,480,0,490,0,1450,480,480,0,0,0,0,110,380,0,3,0,1,1,2017,-122.315091,47.5817726,1
1347,629950,1200,0,1080,0,2280,0,0,0,0,0,0,0,0,0,4,1,0,3,2015,-122.3814721,47.5154107,4
1348,689000,1400,0,0,0,1400,1150,0,510,0,1,200,0,420,0,4,0,0,2,1966,-122.1624701,47.670259,2
1349,663888,1280,0,0,0,1680,1280,400,240,0,0,0,0,40,15,3,1,0,1,1959,-122.2877294,47.5346298,3
1350,755000,590,0,550,0,1750,610,610,0,0,1,70,0,530,0,3,0,1,1,2018,-122.3481532,47.6980039,1
1351,1450000,1090,0,1290,0,3140,1290,760,530,0,1,220,0,510,0,4,1,0,3,2019,-122.3668237,47.6765311,2
1352,415000,1310,0,0,0,1310,0,0,0,500,0,0,0,0,0,3,1,0,1,1962,-122.2052731,47.7220477,3
1353,350000,1110,0,0,0,1590,1080,480,460,0,1,0,0,100,0,3,0,1,1,1967,-122.3642777,47.2986272,2
1354,500000,1250,280,0,0,1530,0,0,0,280,0,0,0,220,20,3,1,0,2,1955,-122.3059067,47.7000363,3
1355,819880,570,0,780,0,1630,690,280,410,0,1,60,0,0,0,4,1,1,2,2019,-122.3057164,47.6917651,1
1356,400000,1160,0,0,0,1590,1160,430,0,0,0,0,0,0,0,5,0,1,1,1953,-122.2209372,47.4945044,3
1357,1005000,940,0,1170,550,2660,0,0,0,460,0,0,0,280,0,4,1,0,3,2016,-122.2826771,47.5572691,4
1358,1286000,1250,800,0,0,2170,1250,120,0,0,0,0,0,120,100,3,1,1,1,1928,-122.2929545,47.6709095,0
1359,265000,990,0,0,0,990,0,0,0,360,0,100,280,0,0,3,0,0,1,1957,-122.2059917,47.2840426,3
1360,825000,780,0,780,0,1780,600,220,380,0,1,40,50,670,0,3,1,0,2,2017,-122.2810478,47.5557522,1
1361,750000,680,0,680,650,2010,0,0,0,0,0,0,120,190,0,3,1,0,2,2016,-122.2981891,47.5984533,1
1362,570000,1190,0,0,0,1720,1190,530,580,0,0,0,0,140,0,4,0,1,1,1967,-122.350131,47.7572075,2
1363,374500,400,0,430,380,1210,0,0,0,0,0,0,70,400,0,3,1,1,1,2015,-122.322222,47.5263402,1
1364,885000,1160,0,1010,0,2170,1090,0,0,0,0,180,70,0,0,4,1,0,1,1910,-122.3985536,47.6575533,3
1365,935000,1680,0,0,0,2690,1470,1010,0,0,1,0,0,370,0,5,0,1,1,1963,-122.369092,47.469054,2
1366,699950,500,500,500,500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,-122.3763628,47.6786366,1
1367,526000,1040,390,0,0,1430,730,0,0,0,0,0,0,0,0,2,0,0,1,1916,-122.3716615,47.6912692,3
1368,724950,1018,0,1505,0,3432,909,909,0,400,0,159,0,0,0,4,1,0,3,2019,-122.1573894,47.4361968,4
1369,525000,1340,0,0,0,1800,1150,460,550,0,1,0,0,250,0,4,1,1,1,1968,-122.1803684,47.7263369,2
1370,749000,490,0,510,0,1180,480,180,300,0,1,20,60,450,0,3,1,2,0,2018,-122.3061991,47.6006363,1
1371,700000,1270,370,0,0,1640,0,0,0,0,0,0,0,0,0,4,0,0,1,1948,-122.334752,47.6924953,3
1372,426950,1400,0,0,0,1400,0,0,0,0,0,0,0,0,55,3,0,0,1,1949,-122.1857687,47.4437776,3
1373,703500,1840,0,0,0,2740,1840,900,300,130,1,40,0,80,0,4,0,2,1,1959,-122.2846002,47.7648301,2
1374,475000,1050,0,0,0,1720,1050,670,0,0,1,0,0,340,0,4,1,0,1,1960,-122.3380033,47.5130757,2
1375,730000,1170,0,0,0,2340,1170,1170,0,0,0,0,0,0,0,3,0,0,2,1970,-122.3914988,47.5820616,2
1376,365000,1120,0,0,0,1920,1120,800,0,0,1,0,0,0,0,3,0,0,2,1960,-122.2623609,47.5128736,2
1377,775800,2520,1240,0,0,3760,0,0,0,440,0,60,0,0,0,5,0,0,3,1967,-122.1157128,47.6315945,4
1378,510000,1320,0,0,0,1320,0,0,0,0,0,0,0,0,0,3,0,0,1,1954,-122.3177547,47.7552141,3
1379,449000,1730,0,580,0,2310,0,0,0,610,0,0,0,340,0,5,0,1,1,1962,-122.3223094,47.3930485,3
1380,1050000,1680,0,0,0,2100,1680,420,200,0,0,0,0,0,100,2,0,1,1,1931,-122.3918968,47.6466789,0
1381,251000,1020,0,0,0,1020,0,0,0,300,0,0,0,0,0,3,0,0,1,1967,-122.2906744,47.3377591,3
1382,714000,1340,0,0,0,1770,810,430,0,0,0,40,0,0,0,2,1,0,1,1925,-122.3770098,47.5678841,3
1383,500000,850,0,1410,1030,3290,0,0,0,480,0,160,0,220,0,4,1,0,3,2019,-122.2904832,47.6731884,4
1384,550000,980,0,1410,0,2390,0,0,0,430,0,50,0,0,0,4,1,0,2,2017,-122.2631821,47.4718532,4
1385,390000,940,140,0,0,1680,600,600,0,0,0,400,0,240,0,3,0,0,1,1912,-122.2607051,47.4992135,3
1386,580000,1330,160,0,0,1490,0,0,0,290,0,0,0,0,0,4,1,0,1,1948,-122.3212567,47.7647586,3
1387,362000,1160,0,0,0,1770,1140,610,530,0,1,0,0,280,0,3,0,1,1,1966,-122.1959559,47.3934179,2
1388,630000,1310,0,0,0,2310,1310,1000,0,0,1,0,0,0,25,3,0,1,1,1964,-122.2966078,47.5467537,2
1389,383000,1160,0,0,0,1510,850,350,0,0,0,0,0,0,0,3,0,0,1,1950,-122.3556787,47.4511957,3
1390,700000,1600,0,0,0,1600,0,0,0,480,0,0,0,0,0,3,0,1,1,1965,-122.1142435,47.6264735,3
1391,504000,990,0,0,0,990,0,0,0,0,0,100,220,210,0,2,0,0,1,1952,-122.3464276,47.7076422,3
1392,500000,1070,0,0,0,1690,1070,620,450,0,1,0,0,0,0,3,0,1,1,1961,-122.3147526,47.7717013,2
1393,1400000,1940,0,0,0,3240,1920,1300,620,0,1,0,0,360,0,4,1,1,1,1973,-122.1540699,47.5636298,2
1394,390000,1280,0,0,0,2090,1150,810,340,240,1,0,0,120,0,4,1,1,1,1979,-122.2850959,47.3364935,2
1395,1235000,1200,0,1720,0,2920,0,0,0,460,0,150,0,0,0,4,1,1,2,2018,-122.2158616,47.710596,4
1396,398500,1771,0,940,0,2711,0,0,0,258,0,170,0,0,0,4,1,1,1,1967,-122.2837716,47.3636058,4
1397,472000,1380,0,0,0,1380,0,0,0,620,0,0,0,240,0,3,0,1,1,1980,-122.2003963,47.5158897,3
1398,367950,580,0,630,0,1360,570,150,420,0,1,80,0,0,0,2,1,1,1,2016,-122.1613013,47.4845389,1
1399,339950,1210,0,0,0,2420,1210,1210,0,310,0,150,0,340,0,5,0,1,1,1962,-122.2065204,47.3101889,2
1400,718500,1500,0,0,0,2190,1450,690,640,0,1,0,0,0,0,4,0,2,1,1957,-122.2873569,47.7008461,2
1401,985000,2250,0,1070,0,3830,740,510,0,460,1,230,0,50,0,4,1,1,2,1980,-122.2320007,47.7764586,4
1402,595000,2070,0,0,0,2070,0,0,0,0,0,0,0,400,0,3,1,0,1,1947,-122.3515033,47.7585783,3
1403,450000,840,0,0,0,840,240,0,0,0,0,0,0,0,0,2,0,0,1,1942,-122.3675839,47.6940121,3
1404,395000,1340,0,1220,0,2560,0,0,0,0,0,940,0,0,0,4,1,1,1,1942,-122.2875356,47.4481804,4
1405,925000,1740,0,0,0,3340,1740,1600,140,380,1,100,0,600,0,5,0,2,1,1973,-122.3701615,47.7707758,2
1406,777500,1070,0,0,0,1570,500,500,0,0,0,0,0,0,0,3,0,0,1,1917,-122.3858733,47.5512552,3
1407,698500,1320,0,0,0,1320,0,0,0,480,0,0,0,0,0,3,1,0,1,1969,-122.1493603,47.6735913,3
1408,870000,1630,0,890,0,2520,0,0,0,480,0,0,0,340,0,4,2,1,1,1979,-122.1133885,47.7020919,4
1409,582700,1120,0,1180,0,2470,620,170,450,0,1,0,0,0,0,5,1,0,2,2018,-122.2980351,47.494853,2
1410,620000,710,0,0,0,710,350,0,0,200,0,0,0,0,0,2,0,0,1,1943,-122.3841281,47.5472081,3
1411,1150000,1120,770,0,0,2070,1120,180,200,0,0,0,0,220,100,4,0,1,1,1933,-122.2778959,47.6582017,0
1412,260000,1110,0,0,0,1110,0,0,0,250,0,0,0,0,0,3,0,0,1,1961,-122.3358429,47.3294394,3
1413,690000,460,0,460,0,1370,450,450,0,0,1,10,0,370,0,3,0,1,1,2017,-122.3753483,47.6786771,1
1414,925000,870,790,0,0,1660,870,0,0,0,0,90,0,0,0,4,0,0,1,1920,-122.354607,47.6786084,3
1415,830000,1590,0,0,0,1590,0,0,0,0,0,0,0,0,0,3,0,0,1,1953,-122.2991777,47.62837,3
1416,305000,1340,0,0,0,1340,0,0,0,460,0,0,0,0,18,3,0,1,1,1967,-122.1491728,47.366972,3
1417,965000,1610,0,0,0,1810,1610,200,0,420,1,0,0,60,0,3,0,1,1,1964,-122.1607688,47.5717428,2
1418,430000,1450,0,0,0,1450,0,0,0,440,0,0,0,0,15,3,0,1,1,1956,-122.3525842,47.7728825,3
1419,125000,1550,0,0,0,1550,0,0,0,480,0,0,0,0,0,3,0,1,1,1968,-122.30569,47.3401384,3
1420,750000,1590,0,0,0,2830,1460,1240,0,440,1,70,0,340,0,5,0,1,2,1976,-122.1119622,47.5873522,2
1421,659500,1560,850,0,0,3540,1420,1130,290,340,1,0,0,260,0,4,0,2,2,1936,-122.3494963,47.4985396,2
1422,1280000,2070,0,0,0,2760,1090,690,400,260,1,130,0,70,0,3,1,1,1,1972,-122.2278674,47.5527212,2
1423,800000,1450,0,0,0,2730,1450,1280,0,0,1,170,0,450,0,5,0,1,2,1969,-122.1112661,47.6141509,2
1424,633500,1020,0,0,0,1020,0,0,0,0,0,0,0,0,0,2,0,0,1,1947,-122.3916366,47.6907647,3
1425,1053000,1690,0,1510,0,3200,0,0,0,620,0,180,0,100,0,5,1,1,1,1973,-122.1691017,47.6403644,4
1426,439950,1400,0,0,0,2800,1400,1400,0,620,1,160,0,390,0,3,0,1,2,1966,-122.326366,47.3331098,2
1427,450000,1240,0,0,0,1240,1200,0,290,190,1,0,0,326,0,3,0,1,1,1975,-122.1664618,47.4358925,2
1428,400000,1290,0,0,0,1620,1290,330,0,290,1,60,0,0,20,3,1,1,1,1955,-122.3321688,47.4304921,2
1429,739500,570,0,570,0,1660,520,520,0,0,1,0,80,320,0,4,0,1,1,2018,-122.3597842,47.5699273,1
1430,880666,1370,0,1730,0,3100,0,0,0,440,0,150,0,0,0,4,1,0,2,2019,-122.1266,47.473033,4
1431,550000,520,0,520,500,1540,0,0,0,0,0,0,0,490,0,3,1,1,1,2016,-122.3632687,47.5588732,1
1432,495000,1540,0,0,0,1950,740,410,330,200,1,0,0,110,0,3,0,1,1,1979,-122.1728079,47.466343,2
1433,472000,1260,0,0,0,1970,1260,710,550,0,1,0,0,140,0,4,0,2,1,1967,-122.2570898,47.5002647,2
1434,1050000,1420,0,1500,0,3610,1110,690,0,620,1,0,0,510,0,3,1,0,2,1975,-122.1785638,47.5929653,4
1435,455000,1320,0,0,0,1320,0,0,0,0,0,0,0,0,0,3,0,0,1,1955,-122.3187677,47.7391003,3
1436,777000,1210,0,0,0,2270,1210,1060,150,0,1,0,0,200,0,3,0,1,1,1957,-122.3354513,47.7036838,2
1437,799950,580,0,580,500,1660,0,0,0,0,0,20,0,210,0,3,1,1,1,2019,-122.3688641,47.6655345,1
1438,793000,500,0,500,0,1450,450,450,0,0,1,0,0,460,0,3,1,1,1,2019,-122.3650729,47.6743877,1
1439,483000,1010,0,0,0,1010,0,0,0,570,0,0,0,0,0,3,0,0,1,1972,-122.2107609,47.7154834,3
1440,492000,610,0,1030,0,1640,0,0,0,380,0,70,0,0,0,4,1,0,2,2018,-122.2988179,47.495766,4
1441,670000,610,0,570,0,1640,460,460,0,0,1,90,0,70,0,3,0,0,3,2015,-122.3021342,47.5924547,1
1443,290000,720,0,0,0,820,720,100,0,0,0,80,0,0,0,3,0,0,1,1923,-122.223771,47.3048992,3
1444,1515000,1340,0,0,0,2550,1210,1210,0,460,1,0,0,80,0,5,0,2,1,1967,-122.1959682,47.6268551,2
1445,565000,1080,0,0,0,1080,1100,0,260,50,0,50,0,0,0,2,0,0,1,1925,-122.3270434,47.6564776,3
1446,270000,990,0,0,0,990,0,0,0,460,0,70,0,0,0,3,0,0,1,1966,-122.3673617,47.3070165,3
1447,464240,1145,0,1651,0,2796,0,0,0,484,0,195,0,0,0,4,1,0,2,2016,-122.2757053,47.3126074,4
1448,771000,810,0,0,0,1620,810,810,0,200,0,90,0,0,0,2,1,0,1,1942,-122.402012,47.6459207,3
1449,690000,540,0,540,400,1480,0,0,0,0,0,0,0,450,0,3,1,1,1,2015,-122.300899,47.6195871,1
1450,778000,1460,0,0,0,2180,1440,720,0,0,1,0,0,370,0,3,0,1,1,1981,-122.1200803,47.7267709,2
1451,475000,990,320,0,0,1310,990,0,0,0,0,100,0,0,0,4,0,0,1,1920,-122.3115857,47.5738847,3
1452,602500,1360,0,1180,0,2540,0,0,0,0,0,60,0,420,0,5,1,0,2,1952,-122.3323461,47.4254027,4
1453,348000,930,0,0,0,930,0,0,0,0,0,0,0,0,0,3,0,0,1,1942,-122.1888073,47.4900334,3
1454,715000,420,0,420,0,840,410,0,410,0,0,0,0,380,0,1,0,0,1,2018,-122.32402,47.6264253,1
1455,1290000,1100,830,0,0,1930,1040,0,200,0,0,0,0,0,66,3,1,0,1,1926,-122.3647987,47.6333409,0
1456,684950,480,0,430,0,1340,430,430,0,0,1,0,60,360,0,3,0,1,1,2018,-122.3659722,47.565965,1
1457,535000,1790,0,0,0,1790,620,0,620,0,0,0,0,0,0,4,1,0,1,1955,-122.3376248,47.7734737,3
1458,365000,1370,0,0,0,2400,1230,1030,0,440,1,0,0,190,0,4,0,1,2,1978,-122.3804723,47.3063219,2
1459,705000,1470,0,1180,0,2650,0,0,0,530,0,70,0,210,0,4,1,1,1,1972,-122.2876045,47.7512669,4
1460,891000,1150,0,1530,0,2680,0,0,0,380,0,50,0,0,0,4,0,2,2,2017,-122.2431053,47.7380919,4
1461,800000,800,0,760,0,1560,0,0,0,220,0,0,0,160,0,3,1,0,1,1984,-122.2927377,47.6235118,3
1462,734950,490,0,510,440,1440,0,0,0,0,0,0,0,480,0,2,0,2,0,2016,-122.3496572,47.6581868,1
1463,560000,1760,0,0,0,2760,1650,1000,620,0,1,300,0,40,0,3,1,1,1,1978,-122.3116729,47.3976797,2
1464,360000,1320,0,0,0,1320,0,0,0,230,0,0,0,60,0,3,0,0,1,1959,-122.2858789,47.4586853,3
1465,360000,1620,0,0,0,2490,1500,870,630,0,1,0,0,340,0,5,0,1,2,1978,-122.3872151,47.3221579,2
1466,625000,1270,0,0,0,1940,1270,670,600,0,1,0,0,200,0,3,0,1,1,1966,-122.1865022,47.5423221,2
1467,815000,1590,0,530,0,2850,1020,730,290,0,0,0,0,0,0,5,1,2,1,1952,-122.2962991,47.6817126,2
1468,655000,1590,140,0,0,1730,0,0,0,250,0,0,0,160,0,3,1,0,1,1954,-122.3330455,47.7257607,3
1469,745028,1420,0,0,0,1980,1420,560,600,0,0,0,0,0,0,3,1,0,1,1960,-122.3546312,47.4809439,2
1470,1351875,1150,0,2050,1220,4420,0,0,0,800,0,300,0,0,0,4,1,0,2,2018,-122.2068206,47.7453295,4
1471,1000000,1200,820,0,0,2710,1070,690,380,0,0,40,0,200,0,4,1,1,1,1931,-122.3777404,47.5794714,2
1472,369950,1480,0,0,0,1480,0,0,0,0,0,0,0,0,0,3,0,1,1,1955,-122.3112925,47.3957537,3
1473,549950,460,0,460,460,1380,0,0,0,0,0,0,0,250,0,2,0,1,1,2015,-122.3060868,47.6021315,1
1474,465000,1480,0,0,0,1480,0,0,0,460,0,0,0,0,0,2,1,0,1,1960,-122.3314765,47.7534256,3
1475,515000,1700,0,0,0,1700,0,0,0,460,0,60,0,0,0,3,0,1,1,1957,-122.1274258,47.6318889,3
1476,830000,570,0,570,570,1710,0,0,0,0,0,0,0,460,0,3,1,0,2,2017,-122.3833899,47.6757131,1
1477,600000,1300,0,0,0,1570,950,270,0,0,0,0,0,170,0,3,1,0,1,1946,-122.2945121,47.6841579,3
1478,491000,1060,0,0,0,2120,1060,1060,0,0,1,0,0,340,0,4,0,1,1,1958,-122.3522848,47.4864252,2
1479,680000,1150,0,0,0,1150,1120,0,0,0,1,0,0,380,0,3,0,1,1,1973,-122.1935394,47.698942,2
1480,1289628,1110,720,1150,0,4130,1150,1150,0,0,0,40,0,190,0,4,1,1,2,2016,-122.2920476,47.6771839,4
1481,1340000,1110,810,1150,0,4220,1150,1150,0,0,0,50,0,190,0,4,1,1,2,2016,-122.2919876,47.6769028,4
1482,626000,1190,0,0,0,1190,0,0,0,0,0,60,0,0,0,1,0,0,1,1950,-122.248083,47.73623,3
1483,329000,1010,400,0,0,1410,0,0,0,380,0,0,0,0,0,3,0,0,1,1960,-122.2677393,47.4509542,3
1484,470000,1170,0,0,0,2340,1170,1170,0,600,1,0,0,360,0,4,0,2,1,1961,-122.2838805,47.378735,2
1485,720000,620,0,620,0,1550,600,310,290,0,1,0,0,70,0,3,1,1,1,2012,-122.4027639,47.5812217,1
1486,659745,1250,0,1630,0,2880,0,0,0,420,0,290,0,0,0,5,0,1,2,2016,-122.1230727,47.4764131,4
1487,830000,2460,0,0,0,2460,0,0,0,480,0,0,0,580,0,4,0,1,1,1966,-122.1673509,47.6371049,3
1488,500000,930,0,0,0,1350,930,420,200,0,0,0,0,0,50,2,0,1,1,1953,-122.3045673,47.6852844,0
1489,309000,860,0,0,0,860,0,0,0,260,0,0,0,0,0,3,0,0,1,1962,-122.181771,47.3551289,3
1490,519950,400,0,480,390,1270,0,0,0,0,0,0,0,370,0,3,0,0,2,2015,-122.299043,47.5961502,1
1491,750000,510,0,510,0,1460,440,440,0,0,1,60,0,470,0,3,1,1,1,2017,-122.3617999,47.657294,1
1492,761000,2780,0,0,0,3700,1620,920,700,0,1,260,0,0,0,5,0,1,3,1968,-122.1684377,47.5884005,2
1493,270000,1090,0,0,0,1090,1090,0,0,310,0,90,0,0,0,3,0,0,1,1959,-122.2083026,47.2846663,3
1494,515000,430,0,430,0,1180,320,320,0,0,1,0,100,330,0,2,0,1,1,2018,-122.3642644,47.5517214,1
1495,1000000,1540,0,0,0,1540,0,0,0,460,0,70,0,0,0,3,0,1,1,1969,-122.2247186,47.5352967,3
1496,615000,1020,540,0,0,1330,1020,0,0,0,0,170,0,0,0,3,0,0,1,1916,-122.3574034,47.6827356,3
1497,450000,1780,0,0,0,1780,0,0,0,0,0,0,0,0,0,4,0,0,1,1954,-122.33434,47.7680237,3
1498,865000,1950,0,0,0,3400,2070,1450,620,0,1,0,0,0,0,4,0,1,2,1974,-122.1676803,47.6137762,2
1499,1000000,1480,0,0,0,1480,0,0,0,0,0,120,0,400,0,3,0,1,1,1944,-122.4019576,47.6556835,3
1500,696500,1430,0,0,0,2070,1230,640,590,0,1,0,0,180,0,3,0,2,1,1977,-122.1996255,47.7084854,2
1501,555000,1200,0,0,0,1700,1200,500,0,0,0,0,0,380,0,3,0,0,1,1960,-122.2868972,47.5284389,3
1502,853000,1020,0,780,0,1800,0,0,0,440,0,150,0,0,0,4,1,0,1,1964,-122.1414345,47.6207938,4
1503,1145000,780,0,780,0,1950,700,390,310,0,1,0,0,700,0,3,1,0,3,2018,-122.3679628,47.6736537,1
1504,734500,1490,0,0,0,2800,1490,1310,180,0,1,0,0,410,100,3,1,0,2,1952,-122.3863593,47.5237849,0
1505,360000,1010,0,0,0,1610,1010,600,260,0,1,0,0,400,0,3,0,0,1,1959,-122.3233849,47.4136423,2
1506,715000,560,0,560,0,1340,380,220,160,0,1,0,0,460,0,3,0,0,2,2017,-122.2963457,47.5936367,1
1507,679880,540,0,640,0,1440,590,260,330,0,0,90,0,0,0,3,0,2,1,2019,-122.3052882,47.6908312,1
1508,700000,1360,0,0,0,1800,750,440,310,220,1,0,0,40,0,3,0,1,1,1978,-122.1202712,47.6985711,2
1509,704000,430,0,430,0,1290,690,430,260,0,1,10,0,320,0,3,0,1,1,2018,-122.3764409,47.6840346,1
1510,486999,990,0,0,0,990,0,0,0,530,0,0,0,0,0,3,0,0,1,1967,-122.2013245,47.7292441,3
